date,observed,trend,seasonal,residual
2015-04-22,10.3,13.323835616438355,-2.9748158503784325,-0.04901976605992209
2015-04-23,9.45,13.320684931506849,-3.064496215675237,-0.8061887158316123
2015-04-24,9.15,13.31698630136986,-1.8826697316569714,-2.284316569712889
2015-04-25,9.45,13.317808219178081,-1.5854551197848252,-2.282353099393257
2015-04-26,10.0,13.322328767123286,-1.2233090010633632,-2.0990197660599232
2015-04-27,17.8,13.324520547945205,0.07491017701882766,4.400569275035967
2015-04-28,12.25,13.32671232876712,-1.2418021517482956,0.1650898229811748
2015-04-29,11.65,13.327534246575343,0.2412572089822972,-1.9187914555576402
2015-04-30,12.5,13.325890410958904,0.4238599487083274,-1.249750359667231
2015-05-01,13.6,13.328904109589041,2.0730836930005627,-1.8019878025896046
2015-05-02,13.05,13.337397260273974,0.9061430537311559,-1.1935403140051293
2015-05-03,14.2,13.34123287671233,1.091531181585037,-0.2327640582973669
2015-05-04,12.2,13.338219178082195,1.1615311815850369,-2.2997503596672324
2015-05-05,10.8,13.325342465753426,1.733266341402388,-4.258608807155813
2015-05-06,11.95,13.30931506849315,2.491165884781382,-3.850480953274533
2015-05-07,13.35,13.300958904109592,1.1926727340964505,-1.143631638206043
2015-05-08,16.1,13.296301369863016,1.54066360167636,1.263035028460625
2015-05-09,18.05,13.296301369863016,2.1048188528179117,2.6488797773190726
2015-05-10,15.25,13.299315068493154,2.0012572089822958,-0.05057227747545001
2015-05-11,11.95,13.29095890410959,2.282307437292798,-3.623266341402389
2015-05-12,13.1,13.288630136986301,3.1287457934571816,-3.317375930443483
2015-05-13,11.1,13.299999999999999,2.1921247888909727,-4.392124788890972
2015-05-14,13.6,13.312876712328766,2.9267366610370926,-2.639613373365859
2015-05-15,14.7,13.333287671232878,3.02500150121974,-1.6582891724526183
2015-05-16,13.35,13.347534246575343,2.575275473822478,-2.5728097203978213
2015-05-17,15.0,13.353561643835615,2.292444423594169,-0.6460060674297838
2015-05-18,18.9,13.358082191780822,3.226234377932069,2.3156834302871077
2015-05-19,16.7,13.373835616438356,2.7587914555576396,0.5673729280040036
2015-05-20,16.95,13.381369863013699,3.010572277475448,0.5580578595108521
2015-05-21,18.65,13.37917808219178,2.4984261587539875,2.772395759054231
2015-05-22,14.2,13.36849315068493,1.0027183961969115,-0.17121154688184248
2015-05-23,13.9,13.354931506849313,0.4539512729092399,0.09111722024144714
2015-05-24,14.45,13.34890410958904,1.1872846062425737,-0.0861887158316137
2015-05-25,13.35,13.332876712328767,0.5579695377494229,-0.5408462500781905
2015-05-26,16.7,13.323835616438355,2.492809720397823,0.8833546631638209
2015-05-27,18.05,13.30178082191781,2.860480953274536,1.8877382248076553
2015-05-28,20.0,13.276027397260274,3.5117138299868644,3.212258772752862
2015-05-29,19.450000000000003,13.25095890410959,2.9468279852380084,3.252213110652405
2015-05-30,16.4,13.235068493150685,1.9500699943704276,1.2148615124788862
2015-05-31,18.35,13.234383561643835,3.9763257021329848,1.1392907362231819
2015-06-01,13.9,13.23972602739726,3.1692480765622077,-2.508974103959468
2015-06-02,15.3,13.257123287671234,3.539430724964034,-1.4965540126352677
2015-06-03,15.85,13.274383561643836,2.972992368799649,-0.3973759304434852
2015-06-04,17.25,13.2927397260274,4.269887345968598,-0.3126270719959976
2015-06-05,19.75,13.29890410958904,6.037558578845313,0.4135373115656469
2015-06-06,21.35,13.294246575342466,6.7696133733658606,1.2861400512916745
2015-06-07,23.35,13.294931506849313,7.133220679301934,2.9218478138487542
2015-06-08,22.5,13.293424657534246,6.212764058297369,2.9938112841683857
2015-06-09,21.65,13.29657534246575,5.455640770626135,2.8977838869081127
2015-06-10,18.35,13.28739726027397,4.267512916744857,0.7950898229811747
2015-06-11,17.75,13.272191780821913,3.9652298117220255,0.5125784074560613
2015-06-12,15.85,13.259999999999996,3.531713829986864,-0.9417138299868606
2015-06-13,16.65,13.254794520547943,2.6801613185713378,0.7150441608807179
2015-06-14,19.75,13.254794520547945,4.078608807155813,2.416596672296242
2015-06-15,23.05,13.247945205479452,5.544225245511978,4.257829549008571
2015-06-16,16.95,13.232739726027397,3.426280040032526,0.29098023394007644
2015-06-17,18.05,13.21986301369863,4.4434489898042155,0.38668799649715524
2015-06-18,19.15,13.213835616438356,4.693175017201476,1.2429893663601668
2015-06-19,18.6,13.209999999999999,5.089156752361292,0.30084324763870995
2015-06-20,18.9,13.20013698630137,3.505321135922937,2.1945418777756918
2015-06-21,19.75,13.19013698630137,4.71997867016951,1.8398843435291194
2015-06-22,18.9,13.170410958904109,5.735823419027958,-0.006234377932067936
2015-06-23,18.9,13.162054794520548,6.086554012635264,-0.34860880715581377
2015-06-24,20.85,13.149178082191781,6.4544535560142595,1.2463683617939605
2015-06-25,23.1,13.144657534246576,7.854727528617001,2.1006149371364238
2015-06-26,24.75,13.14,7.571942140489147,4.038057859510852
2015-06-27,25.25,13.136027397260273,7.75783255144805,4.356140051291677
2015-06-28,23.3,13.125479452054794,8.310115656470884,1.8644048914743223
2015-06-29,23.05,13.121643835616437,8.512627071995999,1.415729092387565
2015-06-30,22.8,13.123150684931506,9.729522049164949,-0.05267273409645412
2015-07-01,24.700000000000003,13.127808219178084,12.112764058297367,-0.540572277475448
2015-07-02,25.85,13.131780821917811,10.078837117658098,2.639382060424092
2015-07-03,25.55,,7.033357665603304,
2015-07-04,24.15,,5.782946706699194,
2015-07-05,24.75,,6.156782323137552,
2015-07-06,22.5,,8.25561793957591,
2015-07-07,20.55,,8.123426158753988,
2015-07-08,22.2,,8.81774122724714,
2015-07-09,21.65,,8.81842615875399,
2015-07-10,18.9,,6.873768624507414,
2015-07-11,19.45,,7.697672734096454,
2015-07-12,21.4,,7.815001501219744,
2015-07-13,20.85,,7.803631638206042,
2015-07-14,21.950000000000003,,8.242261775192343,
2015-07-15,20.25,,7.710663601676362,
2015-07-16,20.55,,10.189933008069056,
2015-07-17,20.85,,6.885366798023394,
2015-07-18,25.55,,6.312307437292798,
2015-07-19,26.1,,7.970115656470884,
2015-07-20,21.7,,5.3420334646900605,
2015-07-21,19.45,,6.387467254644398,
2015-07-22,18.9,,5.536690998936637,
2015-07-23,20.25,,5.637695565146681,
2015-07-24,18.05,,6.834910177018829,
2015-07-25,17.75,,7.497786889347596,
2015-07-26,18.05,,8.308882779758557,
2015-07-27,17.75,,6.835640770626134,
2015-07-28,20.85,,6.810891912178646,
2015-07-29,23.3,,8.022033464690063,
2015-07-30,25.8,,6.870252642772252,
2015-07-31,26.1,,7.753083693000565,
2015-08-01,24.45,,6.905869081128419,
2015-08-02,23.35,,6.523312003502847,
2015-08-03,22.75,,8.85491017701883,
2015-08-04,20.25,,11.638471820854447,
2015-08-05,17.75,,10.34075492587728,
2015-08-06,20.0,,9.324362231813351,
2015-08-07,21.95,,7.739293738662666,
2015-08-08,20.3,,7.538837117658101,
2015-08-09,21.65,,8.45249008569463,
2015-08-10,22.5,,8.217147619941203,
2015-08-11,23.35,,10.132855382498285,
2015-08-12,22.5,,9.679841683868146,
2015-08-13,21.95,,8.844179583411524,
2015-08-14,16.65,,8.270891912178646,
2015-08-15,17.8,,8.914270907612439,
2015-08-16,19.7,,10.858197848251708,
2015-08-17,20.55,,10.122307437292802,
2015-08-18,22.5,,8.169476387064492,
2015-08-19,23.9,,8.264955839119283,
2015-08-20,18.6,,7.3447731907174605,
2015-08-21,18.3,,6.290480953274535,
2015-08-22,19.45,,7.123585976105584,
2015-08-23,20.85,,7.321302871082756,
2015-08-24,18.05,,6.386188715831615,
2015-08-25,18.9,,7.58513848752111,
2015-08-26,21.1,,7.766964971539377,
2015-08-27,21.9,,8.694453556014263,
2015-08-28,19.45,,6.837604240945769,
2015-08-29,17.75,,7.016097391630701,
2015-08-30,16.4,,6.095138487521111,
2015-08-31,17.5,,5.909522049164948,
2015-09-01,16.65,,6.290617939575904,
2015-09-02,15.25,,5.994407893913804,
2015-09-03,14.45,,6.113357665603305,
2015-09-04,14.15,,5.89340332770376,
2015-09-05,14.75,,6.83810652405079,
2015-09-06,13.9,,8.931987802589603,
2015-09-07,17.200000000000003,,8.913083693000564,
2015-09-08,18.05,,6.611074560580472,
2015-09-09,19.15,,5.608791455557638,
2015-09-10,19.7,,5.602490085694625,
2015-09-11,21.1,,6.977467254644397,
2015-09-12,20.55,,5.952216113091885,
2015-09-13,16.700000000000003,,6.328974103959464,
2015-09-14,13.65,,6.978974103959465,
2015-09-15,13.9,,5.842353099393254,
2015-09-16,15.0,,5.372444423594169,
2015-09-17,15.55,,5.664042597110153,
2015-09-18,16.1,,5.639248076562207,
2015-09-19,17.75,,6.116736661037091,
2015-09-20,17.5,,5.044773190717457,
2015-09-21,13.85,,4.608654469256272,
2015-09-22,13.35,,4.040206980671797,
2015-09-23,14.45,,2.5565996747357222,
2015-09-24,16.65,,2.9371476199412014,
2015-09-25,14.2,,2.91513848752111,
2015-09-26,14.15,,2.079019766059923,
2015-09-27,12.5,,2.492398761493713,
2015-09-28,15.25,,3.6718964783886903,
2015-09-29,15.3,,1.8988371176580956,
2015-09-30,14.15,,1.6127183961969085,
2015-10-01,15.25,,1.6937229624069556,
2015-10-02,12.8,,0.7780608619503337,
2015-10-03,15.25,,1.060891912178644,
2015-10-04,16.4,,1.6260517295302421,
2015-10-05,16.35,,3.2893850628635755,
2015-10-06,14.15,,4.403220679301932,
2015-10-07,15.0,,2.9183804966535307,
2015-10-08,16.1,,1.5373302683430297,
2015-10-09,15.8,,-0.14472452617751894,
2015-10-10,17.200000000000003,,-0.5424414211546877,
2015-10-11,14.2,,0.14134853318321133,
2015-10-12,14.45,,0.14162250578595098,
2015-10-13,13.05,,0.9764626884343528,
2015-10-14,12.5,,0.711805154187777,
2015-10-15,15.25,,0.33125720898229705,
2015-10-16,14.45,,0.5138142866078668,
2015-10-17,15.55,,-0.424359229373869,
2015-10-18,13.9,,0.5059147432288715,
2015-10-19,14.7,,0.5011202226809262,
2015-10-20,14.2,,-1.8203866266341429,
2015-10-21,12.2,,-1.8201583161318602,
2015-10-22,12.5,,-2.465135485081632,
2015-10-23,10.0,,-2.7431263526615415,
2015-10-24,11.95,,-2.9239026083693025,
2015-10-25,14.15,,-1.8875099143053748,
2015-10-26,11.1,,-2.6372359417026354,
2015-10-27,11.95,,-1.077966535309941,
2015-10-28,12.5,,-0.7280121974103984,
2015-10-29,13.6,,-0.6941309188715858,
2015-10-30,14.45,,-0.046414023894416456,
2015-10-31,13.65,,-0.334039594670672,
2015-11-01,10.55,,-0.2373272659035481,
2015-11-02,9.15,,-1.0086058047163327,
2015-11-03,7.8,,-1.0947245261775207,
2015-11-04,6.65,,-0.7962313754925883,
2015-11-05,9.75,,-0.9967336585976112,
2015-11-06,11.95,,-1.245226809282542,
2015-11-07,10.8,,-2.6806149371364243,
2015-11-08,9.45,,-4.43796653530994,
2015-11-09,7.5,,-4.626870644898981,
2015-11-10,7.5,,-5.277418590104461,
2015-11-11,8.6,,-5.641847813848752,
2015-11-12,8.05,,-4.136003064990305,
2015-11-13,11.35,,-3.947053293300807,
2015-11-14,7.75,,-6.078377494214049,
2015-11-15,5.550000000000001,,-6.360751923437794,
2015-11-16,5.3,,-6.829930005629574,
2015-11-17,10.0,,-4.869838681428661,
2015-11-18,6.1,,-4.989610370926377,
2015-11-19,5.85,,-3.7265053480953254,
2015-11-20,4.45,,-5.081345530743729,
2015-11-21,4.75,,-6.017738224807655,
2015-11-22,5.85,,-6.303126352661537,
2015-11-23,3.35,,-4.821071558140989,
2015-11-24,4.75,,-5.635729092387565,
2015-11-25,3.6,,-4.653445987364734,
2015-11-26,4.2,,-3.6234003252642775,
2015-11-27,3.9,,-2.8794733846250087,
2015-11-28,2.25,,-5.402989366360169,
2015-11-29,-0.2,,-6.670934571839618,
2015-11-30,0.8999999999999999,,-6.023993932570214,
2015-12-01,6.95,,-5.205044160880717,
2015-12-02,7.5,,-7.95554644398574,
2015-12-03,11.7,,-7.3412085444423605,
2015-12-04,8.35,,-6.963719959967475,
2015-12-05,8.05,,-7.705226809282544,
2015-12-06,10.0,,-7.614587539876151,
2015-12-07,9.7,,-8.474496215675236,
2015-12-08,12.8,,-7.75107155814099,
2015-12-09,10.0,,-7.175866078688935,
2015-12-10,8.899999999999999,,-4.596094389191219,
2015-12-11,6.9,,-5.997098955401264,
2015-12-12,7.25,,-6.830706261337339,
2015-12-13,6.949999999999999,,-6.016824982798525,
2015-12-14,4.75,,-6.389108087821357,
2015-12-15,3.9,,-5.2790624257209,
2015-12-16,4.449999999999999,,-5.478057859510853,
2015-12-17,5.3,,-6.313902608369301,
2015-12-18,6.65,,-7.502304434853319,
2015-12-19,5.550000000000001,,-7.0558660786889345,
2015-12-20,6.1,,-6.574085256771125,
2015-12-21,4.199999999999999,,-5.292532745355602,
2015-12-22,5.3,,-4.6481035216113105,
2015-12-23,3.9,,-5.037281603803091,
2015-12-24,3.9,,-7.526505348095328,
2015-12-25,3.6,,-8.067007631200351,
2015-12-26,2.2,,-8.543080690561078,
2015-12-27,3.0500000000000003,,-7.018331832113592,
2015-12-28,3.35,,-6.924130918871584,
2015-12-29,3.9,,-8.678423156314503,
2015-12-30,2.3,,-9.517372928004002,
2015-12-31,1.7499999999999998,,-9.991893475949208,
